France	2019°	Personnel_de_recherche=_part_de_femmes	32%	0.36
France	2019°	Chercheur·es=_part_de_femmes	28%	0.43999999999999995
Slovaquie	2019°	Chercheur·es=_part_de_femmes	41%	0.18000000000000005
Royaume-Uni	2019°	Chercheur·es=_part_de_femmes	39%	0.21999999999999997
Norvège	2019°	Chercheur·es=_part_de_femmes	49%	0.020000000000000018
Autriche	2019°	Chercheur·es=_part_de_femmes	30%	0.4
Turquie	2019°	Chercheur·es=_part_de_femmes	38%	0.24
Finlande	2019°	Chercheur·es=_part_de_femmes	32%	0.36
Chili	2019°	Chercheur·es=_part_de_femmes	35%	0.30000000000000004
Japon	2019°	Chercheur·es=_part_de_femmes	28%	0.43999999999999995
Allemagne	2019°	Chercheur·es=_part_de_femmes	28%	0.43999999999999995
Hongrie	2019°	Chercheur·es=_part_de_femmes	29%	0.42000000000000004
Corée_du_Sud	2019°	Chercheur·es=_part_de_femmes	21%	0.5800000000000001
Luxembourg	2019°	Chercheur·es=_part_de_femmes	29%	0.42000000000000004
France	2019°	Chercheur·es_en_entreprise=_part_de_femmes	22%	0.5660000000000001
Portugal	2019°	Chercheur·es_en_entreprise=_part_de_femmes	29%	0.42000000000000004
Slovaquie	2019°	Chercheur·es_en_entreprise=_part_de_femmes	26%	0.48
Espagne	2019°	Chercheur·es_en_entreprise=_part_de_femmes	31%	0.38
Royaume-Uni	2019°	Chercheur·es_en_entreprise=_part_de_femmes	21%	0.5800000000000001
Norvège	2019°	Chercheur·es_en_entreprise=_part_de_femmes	24%	0.52
Pologne	2019°	Chercheur·es_en_entreprise=_part_de_femmes	23%	0.54
Turquie	2019°	Chercheur·es_en_entreprise=_part_de_femmes	27%	0.45999999999999996
Finlande	2019°	Chercheur·es_en_entreprise=_part_de_femmes	18%	0.64
Chili	2019°	Chercheur·es_en_entreprise=_part_de_femmes	31%	0.38
Italie	2019°	Chercheur·es_en_entreprise=_part_de_femmes	21%	0.5800000000000001
Japon	2019°	Chercheur·es_en_entreprise=_part_de_femmes	10%	0.8
Allemagne	2019°	Chercheur·es_en_entreprise=_part_de_femmes	13%	0.74
Hongrie	2019°	Chercheur·es_en_entreprise=_part_de_femmes	18%	0.64
Corée_du_Sud	2019°	Chercheur·es_en_entreprise=_part_de_femmes	18%	0.64
Luxembourg	2019°	Chercheur·es_en_entreprise=_part_de_femmes	16%	0.6799999999999999
France	2019°	Chercheur·es_en_entreprise_de_télécommunications=_part_de_femmes	21%	0.5800000000000001
France	2019°	Chercheur·es_en_entreprise_audiovisuelle=_part_de_femmes	17%	0.6599999999999999
France	2019°	Chercheur·es_en_entreprise_informatique=_part_de_femmes	16%	0.6799999999999999
France	2019°	Chercheur·es_en_industrie_automobile=_part_de_femmes	15%	0.7
France	2019°	Chercheur·es_en_équipement_communication=_part_de_femmes	14%	0.72
France	2019°	Chercheur·es_en_équipement_électrique=_part_de_femmes	12%	0.76
France	2019°	Recherche_en_mathématique_et_informatique=_part_de_femmes	15%	0.7
France	2019°	Recherche_en_sciences_médicales=_part_de_femmes	61%	0.21999999999999997
France	2019°	Recherche_en_sciences_biologiques=_part_de_femmes	57%	0.1399999999999999
France	2019°	Recherche_en_sciences_sociales=_part_de_femmes	37%	0.26
France	2019°	Recherche_en_sciences_physiques=_part_de_femmes	20%	0.6
France	2019°	Recherche_en_sciences_de_l*environnement=_part_de_femmes	35%	0.30000000000000004
France	2019°	Ingénieur·e-chercheur·e=__part_de_femmes	15%	0.7
France	2017°	Ingénieur·es=_technicien·nes=_de_recherche_et_de_formation=_ingénieur·es_de_recherche=_part_de_femmes	37%	0.26
France	2017°	Ingénieur·es=_technicien·nes=_de_recherche_et_de_formation=_ingénieur·es_d’étude=_part_de_femmes	52%	0.04400000000000004
France	2017°	Ingénieur·es=_technicien·nes=_de_recherche_et_de_formation=_assistant·es_Ingénieur·es=_part_de_femmes	50%	0.0020000000000000018
France	2017°	Ingénieur·es=_technicien·nes=_de_recherche_et_de_formation=_technicien·nes_de_recherche=_part_de_femmes	56%	0.11799999999999988
France	2017°	Ingénieur·es=_technicien·nes=_de_recherche_et_de_formation=_adjoint·es_techniques=_part_de_femmes	61%	0.21199999999999997
France	2017°	Administration_sociale_et_de_santé=__administration_civile=_part_de_femmes=_part_de_femmes	51%	0.016000000000000014
France	2017°	Administration_sociale_et_de_santé=_Personnels_de_direction_AC_et_EPES=_part_de_femmes	35%	0.29599999999999993
France	2017°	"Administration_sociale_et_de_santé=Attaché·es_d’administration_d’État=_pa
rt_de_femmes"	66%	0.32599999999999985
France	2017°	Administration_sociale_et_de_santé=_Infirmier·es=_part_de_femmes	97%	0.9359999999999999
France	2017°	Administration_sociale_et_de_santé=_Secrétaires_d’administration=_part_de_femmes	85%	0.694
France	2017°	Administration_sociale_et_de_santé=_Assistant·es_de_service_social_&_infirmier·es=_part_de_femmes	97%	0.9380000000000002
France	2017°	Administration_sociale_et_de_santé=_adjoint·es_administratif·ves=_part_de_femmes	90%	0.7919999999999998
France	2017°	Administration_sociale_et_de_santé=_adjoint·es_techniques=_part_de_femmes	48%	0.03200000000000003
France	2017°	Bibliothèques=_Conservateur·rices_des_bibliothèques=_part_de_femmes	68%	0.3580000000000001
France	2017°	Bibliothèques=_Bibliothécaires=_part_de_femmes	76%	0.516
France	2017°	Bibliothèques=_Bibliothécaires_adjoint·es_et_technicien·nes=_part_de_femmes	77%	0.546
France	2017°	Bibliothèques=_Magasinier·es=_part_de_femmes	62%	0.23399999999999999
France	2017°	Inspecteur·rices_de_l*éducation_nationale_et_inspecteur·rices_d*académie=_part_de_femmes	25%	0.5
France	2017°	Conseiller·es_principal·es_d’éducation=_part_de_femmes	61%	0.22599999999999998
France	2017°	Personnel_d’orientation=_part_de_femmes	67%	0.3340000000000001
France	2017°	Enseignant·es_de_catégorie_A=_part_de_femmes	56%	0.1299999999999999
France	2017°	Diplômé·es_de_Licence=_part_de_femmes	58%	0.16799999999999993
France	2017°	Diplômé·es_de_Master=_part_de_femmes	60%	0.20399999999999996
France	2017°	Diplômé·es_d*un_Doctorat=_part_de_femmes	46%	0.07999999999999996
France	2021°	Écoles_d*ingenieur·es=_part_de_femmes	28%	0.43799999999999994
France	2018°	Contrats_d’apprentissage_dans_le_secteur_privé=_part_de_femmes	34%	0.32599999999999996
France	2017°	"Apprentis_préparant_un_diplôme_d’enseignement_supérieur=_BTS/BTSA=_part_d
e_femmes"	36%	0.2759999999999999
France	2017°	"Apprenti·es_préparant_un_diplôme_d’enseignement_supérieur=_DUT=_part_de_femm
es"	38%	0.238
France	2017°	"Apprenti·es_préparant_un_diplôme_d’enseignement_supérieur=_Licence=_part
_de_femmes"	46%	0.08400000000000007
France	2017°	"Apprenti·es_préparant_un_diplôme_d’enseignement_supéri
eur=_diplômes_d’ingénieur·es=_part_de_femmes"	18%	0.642
France	2017°	"Apprenti·es_préparant_un_diplôme_d’enseignement_supérieur=_Master=_part_d
e_femmes"	55%	0.09200000000000008
France	2021°	Formations_paramédicales_et_sociales=_part_de_femmes	86%	0.72
France	2021°	Universités=_lettre_et_sciences_humaines=_part_de_femmes	69%	0.3799999999999999
France	2021°	Universités=_médecine=_pharmacie=_part_de_femmes	65%	0.30000000000000004
France	2021°	Universités=_droit=_économie=_part_de_femmes	61%	0.21999999999999997
France	2021°	Enseignement_supérieur=_part_de_femmes	55%	0.10000000000000009
France	2021°	Universités=_science=_STAPS=_part_de_femmes	41%	0.18000000000000005
France	2019°	Chercheur·es=_moins_de_30_ans=_part_de_femmes	26%	0.48
France	2019°	Chercheur·es=_55_ans_ou_plus=_part_de_femmes	14%	0.72
France	2021°	Professeur·es_des_universités=_droit_et_économie=_part_de_femmes	32%	0.36
France	2021°	Professeur·es_des_universités=_sciences_et_tecnhiques=_part_de_femmes	19%	0.62
