Autriche	2020°	Juges=_part_de_femmes	51.00%	0.020000000000000018
Belgique	2020°	Juges=_part_de_femmes	58.00%	0.15999999999999992
Espagne	2020°	Juges=_part_de_femmes	55.00%	0.10000000000000009
Estonie	2020°	Juges=_part_de_femmes	64.00%	0.28
Finlande	2020°	Juges=_part_de_femmes	60.00%	0.19999999999999996
France	2020°	Juges=_part_de_femmes	67.00%	0.3400000000000001
Hongrie	2020°	Juges=_part_de_femmes	69.00%	0.3799999999999999
Irlande	2020°	Juges=_part_de_femmes	39.00%	0.21999999999999997
Islande	2020°	Juges=_part_de_femmes	41.00%	0.18000000000000005
Israël	2020°	Juges=_part_de_femmes	52.00%	0.040000000000000036
Italie	2020°	Juges=_part_de_femmes	56.00%	0.1200000000000001
Lettonie	2020°	Juges=_part_de_femmes	81.00%	0.6200000000000001
Lituanie	2020°	Juges=_part_de_femmes	65.00%	0.30000000000000004
Luxembourg	2020°	Juges=_part_de_femmes	69.00%	0.3799999999999999
Norvège	2020°	Juges=_part_de_femmes	45.00%	0.09999999999999998
Pays-Bas	2020°	Juges=_part_de_femmes	60.00%	0.19999999999999996
Portugal	2020°	Juges=_part_de_femmes	62.00%	0.24
Royaume-Uni	2020°	Juges=_part_de_femmes	30.50%	0.39
Seychelles	2020°	Juges=_part_de_femmes	60.00%	0.19999999999999996
Slovaquie	2020°	Juges=_part_de_femmes	62.00%	0.24
Slovénie	2020°	Juges=_part_de_femmes	80.00%	0.6000000000000001
Suisse	2020°	Juges=_part_de_femmes	44.00%	0.12
Suède	2020°	Juges=_part_de_femmes	55.00%	0.10000000000000009
Turquie	2020°	Juges=_part_de_femmes	47.00%	0.06000000000000005
